EF0703392|2014-07-29 14:02|No Valid Permit Displayed|Loop|NE 22N480
EF0703393|2014-07-29 14:03|No Valid Permit Displayed|Inside Loop|KS 215AEK
EF0703394|2014-07-29 14:05|No Valid Permit Displayed|Inside Loop|NE SXG556
EF0103351|2014-07-29 14:11|No Valid Permit Displayed|Harper Schramm Smith|NE SBY028
EF0703395|2014-07-29 14:14|Expired Meter|Sapp Drive|NE TAG368
EF0703396|2014-07-29 14:15|Expired Meter|Sapp Drive|IA 828XZD
EF0703397|2014-07-29 14:18|Improper Parking|Sapp Drive|NE RSM318
EF0404220|2014-07-29 14:23|Expired Meter|Abel|NE 25-2735
EF0703398|2014-07-29 14:25|Parking in Unauthorized Area|Devaney South|CA 6RCC290
EF0103352|2014-07-29 14:27|No Valid Permit Displayed|19th Street/R-U Street|NE SBY269
EF0703399|2014-07-29 14:28|Expired Meter|Devaney South|NE TNR226
EF0703400|2014-07-29 14:28|Expired Meter|Devaney South|NE SPW110
EF0202536|2014-07-29 14:29|No Valid Permit Displayed|17th & Vine Street|NE EM109923
EF0202537|2014-07-29 14:31|Improper Display of Permit|17th & Vine Street|NE TBC701
EF0202538|2014-07-29 15:05|Improper Display of Permit|South Stadium|NE RUL992
EF0803605|2014-07-29 15:19|No Valid Permit Displayed|Loop|KS 279DXH
EF0202539|2014-07-29 15:29|Improper Parking|14th & W Street|TN 11977
EF0202540|2014-07-29 15:35|No Valid Permit Displayed|14th & W Street|KS 095ECX
EF0602801|2014-07-29 15:36|Expired Meter|South Stadium|NE 70U328
EF0803606|2014-07-29 15:38|No Valid Permit Displayed|North Stadium|NE TAT649
EF0602802|2014-07-29 15:39|Expired Meter|South Stadium|NE 84A226
EF0202541|2014-07-29 15:49|No Valid Permit Displayed|Loop|NE TGA490
EF0202542|2014-07-29 15:50|No Valid Permit Displayed|Loop|NE RTV297
EF0202543|2014-07-29 15:53|No Valid Permit Displayed|Inside Loop|MN SB230
EF0703401|2014-07-29 16:03|No Valid Permit Displayed|Inside Loop|NE 12E375
EF0803607|2014-07-29 16:16|No Valid Permit Displayed|Loop|KY 7584EW
EF0202544|2014-07-29 16:35|No Valid Permit Displayed|Loop|NE SKP049
EF0803608|2014-07-29 16:36|No Valid Permit Displayed|Cook Pavilion|NE TEI849
EF0703402|2014-07-29 16:38|No Valid Permit Displayed|Loop|NE TGN835
EF0202545|2014-07-29 16:40|Expired Meter|14th & Avery Parking Garage|NE 11-56
EF0202546|2014-07-29 16:42|Expired Meter|14th & Avery Parking Garage|NE 69C388
EF0202547|2014-07-29 16:43|Expired Meter|14th & Avery Parking Garage|NE SSW385
EF0803609|2014-07-29 16:49|No Valid Permit Displayed|Westbrook Music Building|NE TMC193
EF0202548|2014-07-29 16:50|Improper Display of Permit|Harper Schramm Smith|NE 24G960
EF0703403|2014-07-29 16:51|No Valid Permit Displayed|Union|NE TDT800
EF0703404|2014-07-29 16:52|Expired Meter|Union|CO 665FYY
EF0404221|2014-07-29 16:57|No Valid Permit Displayed|Inside Loop|NE TMC300
EF0202549|2014-07-29 17:07|No Valid Permit Displayed|14th & Avery Parking Garage|NE SIR951
EF0202550|2014-07-29 17:14|No Valid Permit Displayed|14th & Avery Parking Garage|CO 574XSO
EF0202551|2014-07-29 17:17|No Valid Permit Displayed|14th & Avery Lot|NE TGL348
EF0303562|2014-07-30 07:16|Expired Meter|Vet Diagnostic|NE SXZ220
EF0503637|2014-07-30 07:44|Improper Parking|Sapp Drive|NE TAE483
EF0503638|2014-07-30 07:52|No Valid Permit Displayed|Court Street Lot|CA 6FBC901
EF0503639|2014-07-30 08:05|No Valid Permit Displayed|Sheldon|NE 88A290
EF0303563|2014-07-30 08:13|Overtime|Hardin Hall|NE STA605
EF0602803|2014-07-30 08:34|Expired Meter|Union|NE TJZ758
EF0602804|2014-07-30 08:35|Expired Meter|Union|NE RYW459
EF0602805|2014-07-30 08:37|Expired Meter|Union|NE STD312
EF0404222|2014-07-30 08:42|Expired Meter|14th & W Street|NE TLL472
EF0303564|2014-07-30 08:42|No Valid Permit Displayed|Greenhouse North|NE TGT455
EF0303565|2014-07-30 08:43|No Valid Permit Displayed|Greenhouse North|NE 6B1684
EF0503640|2014-07-30 08:45|No Valid Permit Displayed|Champions Club|NE TGK638
EF0404223|2014-07-30 08:45|Expired Meter|14th & W Street|NE SMS812
EF0503641|2014-07-30 08:46|No Valid Permit Displayed|South Stadium|NE 30F45
EF0303566|2014-07-30 08:48|No Valid Permit Displayed|Greenhouse South|NE TDE232
EF0303567|2014-07-30 08:53|No Valid Permit Displayed|Poultry|NY FYD7016
EF0404224|2014-07-30 09:01|No Valid Permit Displayed|Harper Schramm Smith|NE SEG669
EF0602806|2014-07-30 09:02|No Valid Permit Displayed|19th Street/R-U Street|CA 5DTB292
EF0503642|2014-07-30 09:14|No Valid Permit Displayed|14th & Avery Parking Garage|NE SHP310
EF0404225|2014-07-30 09:18|No Valid Permit Displayed|14th & Avery Lot|NE 16E888
EF0202552|2014-07-30 09:30|No Valid Permit Displayed|Champions Club|WI 621PNW
EF0303568|2014-07-30 09:34|No Valid Permit Displayed|Dental North|NE SSK784
EF0503643|2014-07-30 09:36|Expired Meter|South Stadium|NE SPA401
EF0503644|2014-07-30 09:37|Expired Meter|South Stadium|NE TMA486
EF0202553|2014-07-30 09:38|No Valid Permit Displayed|North Stadium|KS 659FUD
EF0503645|2014-07-30 09:39|Expired Meter|South Stadium|NE SNN074
EF0503646|2014-07-30 09:42|Expired Meter|South Stadium|NE 15K66
EF0503647|2014-07-30 09:46|Expired Meter|South Stadium|NE SPJ055
EF0202554|2014-07-30 09:47|No Valid Permit Displayed|14th & Avery Lot|NE 4UEV589
EF0602807|2014-07-30 09:48|Parking in Unauthorized Area|Loop|NE TJL079
EF0303569|2014-07-30 09:49|No Valid Permit Displayed|Judging Pavilion|NE SCC720
EF0602808|2014-07-30 09:50|Parking in Unauthorized Area|Loop|NE SNE247
EF0602809|2014-07-30 10:03|No Parking Area|15th Street|NE 37C330
EF0202555|2014-07-30 10:10|No Valid Permit Displayed|Housing|NE TJW478
EF0602810|2014-07-30 10:19|Expired Meter|13th & R Lot|MO AC5V0T
EF0602811|2014-07-30 10:21|Expired Meter|13th & R Lot|NE SXK143
EF0202556|2014-07-30 10:21|No Valid Permit Displayed|14th & W Street|NE SUL647
EF0202557|2014-07-30 10:24|No Valid Permit Displayed|14th & W Street|NE TDY207
EF0103353|2014-07-30 10:25|No Valid Permit Displayed|Inside Loop|NE TPR776
EF0803610|2014-07-30 10:28|No Valid Permit Displayed|Loop|NE 40B429
EF0103354|2014-07-30 10:40|No Valid Permit Displayed|South Stadium|WA APL1140
EF0602812|2014-07-30 10:45|Expired Meter|Union|NE SNL899
EF0703405|2014-07-30 10:47|Parking in Unauthorized Area|Hardin Hall|NE SET235
EF0404226|2014-07-30 10:49|Expired Meter|14th & W Street|IL P793591
EF0703406|2014-07-30 10:51|Parking in Unauthorized Area|Hardin Hall|MD 5BE8722
EF0404227|2014-07-30 10:52|Expired Meter|14th & W Street|NE SMS812
EF0103355|2014-07-30 10:53|No Valid Permit Displayed|Champions Club|NE TKG969
EF0803611|2014-07-30 10:53|No Valid Permit Displayed|Champions Club|NE STRZRCK
EF0103356|2014-07-30 10:54|No Valid Permit Displayed|Champions Club|NE SPE005
EF0803612|2014-07-30 10:55|No Valid Permit Displayed|Champions Club|NE TKG968
EF0404228|2014-07-30 10:58|No Valid Permit Displayed|Boathouse|NE RYC156
EF0703407|2014-07-30 11:04|No Valid Permit Displayed|Vet Basic Science|NE TKC043
EF0703408|2014-07-30 11:08|No Valid Permit Displayed|Vet Basic Science|NE 25G688
EF0103357|2014-07-30 11:12|No Valid Permit Displayed|Utility Plant|NE TLX102
EF0803613|2014-07-30 11:12|No Valid Permit Displayed|Utility Plant|NE RPW351
EF0703409|2014-07-30 11:13|No Valid Permit Displayed|Morrison Center|NE SNW304
EF0103358|2014-07-30 11:13|No Valid Permit Displayed|Utility Plant|NE TAR680
EF0803614|2014-07-30 11:14|No Valid Permit Displayed|Utility Plant|NE TGU597
EF0803615|2014-07-30 11:15|No Valid Permit Displayed|Utility Plant|NE RRA680
EF0703410|2014-07-30 11:17|No Valid Permit Displayed|Morrison Center|NE STS580
EF0602813|2014-07-30 11:17|No Valid Permit Displayed|Morrill Hall Misc|NE 13F319
EF0404229|2014-07-30 11:18|No Valid Permit Displayed|Harper Schramm Smith|NE 6B8748
EF0103359|2014-07-30 11:21|Expired Meter|Sapp Drive|NE TJN786
EF0803616|2014-07-30 11:21|Expired Meter|Sapp Drive|NE TAE483
EF0703411|2014-07-30 11:22|Expired Meter|Vet Diagnostic|NE RRD923
EF0602814|2014-07-30 11:24|Parking in Unauthorized Area|Inside Loop|NE TGM006
EF0703412|2014-07-30 11:25|Expired Meter|Law College South|NE 76B6
EF0703413|2014-07-30 11:27|Expired Meter|Law College South|NE SKX374
EF0202558|2014-07-30 11:29|No Valid Permit Displayed|14th & W Street|NE TJP167
EF0202559|2014-07-30 11:33|No Valid Permit Displayed|Henzlik Hall|NE TAM039
EF0703414|2014-07-30 11:33|No Valid Permit Displayed|Dental West|NE RPV858
EF0602815|2014-07-30 11:34|Parking in Unauthorized Area|Inside Loop|NE SBZ176
EF0202560|2014-07-30 11:36|No Valid Permit Displayed|Loop|NE SPF720
EF0202561|2014-07-30 11:38|No Valid Permit Displayed|Loop|NE RUR161
EF0202562|2014-07-30 11:40|No Valid Permit Displayed|Inside Loop|NE 18B30
EF0602816|2014-07-30 11:41|No Parking Area|Union Dock|NE TGX665
EF0103360|2014-07-30 11:44|Expired Meter|Outdoor Adventures Center|NE TDX069
EF0202563|2014-07-30 11:44|No Valid Permit Displayed|Inside Loop|NE SSM283
EF0202564|2014-07-30 11:53|No Valid Permit Displayed|Inside Loop|NE TLU871
EF0202565|2014-07-30 11:56|No Valid Permit Displayed|Inside Loop|NE 3B4972
EF0602817|2014-07-30 11:57|Expired Meter|13th & R Lot|NE SHH925
EF0602818|2014-07-30 11:58|Expired Meter|13th & R Lot|NE 29J548
EF0602819|2014-07-30 12:16|Improper Display of Permit|19th Street/R-U Street|GA PCV7697
EF0103361|2014-07-30 12:38|No Valid Permit Displayed|North Stadium|NE SLB286
EF0503648|2014-07-30 12:42|No Valid Permit Displayed|Loop|NE SHC916
EF0503649|2014-07-30 12:44|No Valid Permit Displayed|Loop|NE RWI866
EF0703415|2014-07-30 12:44|No Valid Permit Displayed|Tractor Test|WI 886WFZ
EF0503650|2014-07-30 12:47|Parking in Unauthorized Area|Inside Loop|NE SNU874
EF0503651|2014-07-30 12:49|No Valid Permit Displayed|Inside Loop|NE RSC704
EF0503652|2014-07-30 12:50|No Valid Permit Displayed|Inside Loop|NE RSE208
EF0404230|2014-07-30 12:51|Expired Meter|Harper Schramm Smith|NE RTF014
EF0602820|2014-07-30 12:58|No Parking Area|Loop|NE TEM911
EF0202566|2014-07-30 13:06|No Valid Permit Displayed|Inside Loop|NE 10BV8
EF0703416|2014-07-30 13:19|No Valid Permit Displayed|Law on the Loop|NE SPJ431
EF0703417|2014-07-30 13:32|Parking in Unauthorized Area|Hardin Hall|NE STA605
EF0803617|2014-07-30 13:39|No Valid Permit Displayed|Loop|NE RYT292
EF0103362|2014-07-30 13:41|Parking in Unauthorized Area|501 Building|NE SKX093
EF0803618|2014-07-30 13:43|No Valid Permit Displayed|Loop|NC YYX5410
EF0103363|2014-07-30 13:48|No Valid Permit Displayed|Inside Loop|NE TEN379
EF0803619|2014-07-30 13:48|No Valid Permit Displayed|Inside Loop|IA 365YTT
EF0202567|2014-07-30 14:12|No Valid Permit Displayed|19th Street/R-U Street|NE TGN706
EF0803620|2014-07-30 14:15|Expired Meter|Union|NE SNL899
EF0404231|2014-07-30 14:23|Expired Meter|14th & W Street|NE 70Y447
EF0503653|2014-07-30 14:25|No Valid Permit Displayed|Inside Loop|NE 3B4068
EF0404232|2014-07-30 14:25|Expired Meter|14th & W Street|NE SHF658
EF0202568|2014-07-30 14:26|No Valid Permit Displayed|Inside Loop|NE RRE745
EF0404233|2014-07-30 14:27|Expired Meter|14th & W Street|NE 7C5106
EF0404234|2014-07-30 14:29|Expired Meter|14th & W Street|NE TJV265
EF0503654|2014-07-30 14:29|No Valid Permit Displayed|Loop|NE 16B296
EF0803621|2014-07-30 14:29|No Valid Permit Displayed|South Stadium|NE SYD765
EF0202569|2014-07-30 14:29|No Valid Permit Displayed|Loop|NE SLB592
EF0503655|2014-07-30 14:31|No Valid Permit Displayed|Loop|NE 20H386
EF0703418|2014-07-30 14:32|Parking in Unauthorized Area|Sheldon|NE 88A290
EF0103364|2014-07-30 14:35|No Valid Permit Displayed|North Stadium|NE TGM544
EF0803622|2014-07-30 15:41|No Valid Permit Displayed|Loop|NE SUF733
EF0202570|2014-07-30 16:12|No Valid Permit Displayed|Beadle South|NE TAR174
EF0803623|2014-07-30 16:30|No Valid Permit Displayed|14th & Avery Parking Garage|NE SIR951
EF0703419|2014-07-30 16:41|No Valid Permit Displayed|North Stadium|NE TKC560
EF0703420|2014-07-30 17:01|No Valid Permit Displayed|900 N 22nd Street [East]|NE 8D1670
EF0703421|2014-07-30 17:08|No Valid Permit Displayed|Devaney North|NE SKJ128
EF0202571|2014-07-30 17:21|No Valid Permit Displayed|Loop|NE 34C739
EF0703422|2014-07-31 07:17|Improper Display of Permit|Inside Loop|FL 892VQE
EF0602821|2014-07-31 08:44|No Valid Permit Displayed|Stadium Drive|NE TKD178
EF0602822|2014-07-31 08:45|No Valid Permit Displayed|Stadium Drive|NE TGT246
EF0602823|2014-07-31 08:55|No Valid Permit Displayed|North Stadium|NE 6-5435
EF0602824|2014-07-31 08:59|No Valid Permit Displayed|North Stadium|IA BFM322
EF0602825|2014-07-31 09:00|No Valid Permit Displayed|North Stadium|NE 22E461
EF0303570|2014-07-31 09:14|No Valid Permit Displayed|East Campus Loop|NE 6B6959
EF0103365|2014-07-31 09:15|No Valid Permit Displayed|10th & U Street|SD 7DG008
EF0303571|2014-07-31 09:15|No Valid Permit Displayed|East Campus Loop|KY 419PGL
EF0602826|2014-07-31 09:17|No Valid Permit Displayed|South Stadium|NE TMN590
EF0602827|2014-07-31 09:22|Expired Meter|South Stadium|NE TGN251
EF0602828|2014-07-31 09:24|Expired Meter|South Stadium|NE RUJ297
EF0703423|2014-07-31 09:24|Parking in Unauthorized Area|Union|NE TFV502
EF0103366|2014-07-31 09:31|Improper Parking|North Stadium|NE RPY836
EF0103367|2014-07-31 09:34|No Valid Permit Displayed|North Stadium|AL CBRJR
EF0103368|2014-07-31 09:37|No Valid Permit Displayed|North Stadium|NE SUF333
EF0103369|2014-07-31 09:41|No Valid Permit Displayed|North Stadium|NE SCF950
EF0103370|2014-07-31 09:44|No Valid Permit Displayed|North Stadium|OH FBZ4827
EF0103371|2014-07-31 09:47|No Valid Permit Displayed|North Stadium|NE SVT599
EF0103372|2014-07-31 09:53|No Valid Permit Displayed|North Stadium|NE 8D5479
EF0103373|2014-07-31 09:56|No Valid Permit Displayed|North Stadium|NE STC429
EF0103374|2014-07-31 09:58|No Valid Permit Displayed|North Stadium|NE RRE080
EF0202572|2014-07-31 10:14|No Valid Permit Displayed|Harper Schramm Smith|NE SEL686
EF0303572|2014-07-31 10:17|No Valid Permit Displayed|Dental North|NE RYN438
EF0202573|2014-07-31 10:24|No Valid Permit Displayed|Court Street|NE SEB882
EF0303573|2014-07-31 10:25|No Valid Permit Displayed|Law on the Loop|NE 76A236
EF0202574|2014-07-31 10:26|No Valid Permit Displayed|Court Street|NE SHK509
EF0202575|2014-07-31 10:28|No Valid Permit Displayed|Court Street|NE 15EV81
EF0202576|2014-07-31 10:33|No Valid Permit Displayed|Devaney South|NC BKA3551
EF0803624|2014-07-31 10:41|No Valid Permit Displayed|South Stadium|NE N01GS0N
EF0703424|2014-07-31 10:44|Parking in Unauthorized Area|Inside Loop|OR 255GWK
EF0703425|2014-07-31 10:50|No Valid Permit Displayed|Loop|NE SGD034
EF0803625|2014-07-31 10:55|No Valid Permit Displayed|Inside Loop|NE TLU871
EF0703426|2014-07-31 10:55|Parking in Unauthorized Area|Loop|CA 6SMRO98
EF0503656|2014-07-31 11:00|No Valid Permit Displayed|Dental East|NE SSG357
EF0303574|2014-07-31 11:02|No Valid Permit Displayed|Dental East|NE SKX027
EF0503657|2014-07-31 11:02|No Valid Permit Displayed|Dental East|NE RRG053
EF0503658|2014-07-31 11:03|No Valid Permit Displayed|Dental East|NE 76B6
EF0303575|2014-07-31 11:04|No Valid Permit Displayed|Dental East|IA 919YTS
EF0303576|2014-07-31 11:05|No Valid Permit Displayed|Dental East|NE TEJ095
EF0503659|2014-07-31 11:06|No Valid Permit Displayed|Dental East|TX DW8S914
EF0303577|2014-07-31 11:07|No Valid Permit Displayed|Dental East|NE SEU766
EF0803626|2014-07-31 11:07|No Valid Permit Displayed|19th Street/R-U Street|TX DP1X280
EF0503660|2014-07-31 11:07|No Valid Permit Displayed|Dental East|NE RYG499
EF0803627|2014-07-31 11:11|No Valid Permit Displayed|19th Street/R-U Street|NE SWC173
EF0803628|2014-07-31 11:15|No Valid Permit Displayed|19th Street/R-U Street|NE 5B7630
EF0303578|2014-07-31 11:22|No Valid Permit Displayed|East Union|NE SHY653
EF0503661|2014-07-31 11:31|No Valid Permit Displayed|Mussehl Hall|NE ANSCI1
EF0803629|2014-07-31 11:34|Expired Meter|Abel|NE SNA210
EF0803630|2014-07-31 11:35|Expired Meter|Abel|NE SSR293
EF0803631|2014-07-31 11:42|No Valid Permit Displayed|Harper Schramm Smith|NE SLE158
EF0602829|2014-07-31 12:04|Expired Meter|Union|NE MYBUBBA
EF0602830|2014-07-31 12:05|Expired Meter|Union|NE TDZ299
EF0602831|2014-07-31 12:07|Expired Meter|Union|NE RRA182
EF0202577|2014-07-31 12:15|No Valid Permit Displayed|14th & W Street|NE TDX436
EF0202578|2014-07-31 12:18|No Valid Permit Displayed|14th & W Street|NE SFG799
EF0202579|2014-07-31 12:23|Expired Meter|14th & W Street|NE TJR912
EF0503662|2014-07-31 13:01|Parking in Unauthorized Area|Utility Plant|NE SKL331
EF0303579|2014-07-31 13:03|No Valid Permit Displayed|Utility Plant|NE TGU172
EF0503663|2014-07-31 13:05|No Valid Permit Displayed|Utility Plant|NE SSN358
EF0404235|2014-07-31 13:08|No Valid Permit Displayed|Inside Loop|NE TJW878
EF0404236|2014-07-31 13:11|No Valid Permit Displayed|Inside Loop|OR 255GWK
EF0803632|2014-07-31 13:58|Parking in Unauthorized Area|C.Y. Thompson|NE STC969
EF0803633|2014-07-31 14:13|No Valid Permit Displayed|Life Science Annex|NE TKC043
EF0703427|2014-07-31 14:13|No Valid Permit Displayed|Inside Loop|NE 18D731
EF0602832|2014-07-31 14:13|No Valid Permit Displayed|Loop|NE 20L228
EF0202580|2014-07-31 14:15|No Valid Permit Displayed|Inside Loop|NE TGH062
EF0703428|2014-07-31 14:16|No Valid Permit Displayed|Inside Loop|NE 18N600
EF0602833|2014-07-31 14:16|No Valid Permit Displayed|Inside Loop|NE 11B415
EF0202581|2014-07-31 14:17|No Valid Permit Displayed|Loop|MO HB2ROM
EF0602834|2014-07-31 14:18|Parking in Unauthorized Area|Inside Loop|NE TJP669
EF0803634|2014-07-31 14:18|No Valid Permit Displayed|East Campus Loop|NE 6-1526
EF0703429|2014-07-31 14:18|No Valid Permit Displayed|Loop|NE SSN743
EF0602835|2014-07-31 14:19|No Valid Permit Displayed|Loop|NE 16K32
EF0602836|2014-07-31 14:21|No Valid Permit Displayed|Inside Loop|NE 44E299
EF0602837|2014-07-31 14:23|No Valid Permit Displayed|Inside Loop|NE SXZ297
EF0703430|2014-07-31 14:23|No Valid Permit Displayed|Inside Loop|NE TEM390
EF0602838|2014-07-31 14:25|No Valid Permit Displayed|Inside Loop|NE SEN073
EF0404237|2014-07-31 14:27|No Valid Permit Displayed|Inside Loop|NE RRR114
EF0404238|2014-07-31 14:28|No Valid Permit Displayed|Inside Loop|NE SFG783
EF0303580|2014-07-31 14:28|Parking in Unauthorized Area|Sheldon|PA EKA2640
EF0404239|2014-07-31 14:33|No Valid Permit Displayed|Loop|NE TJZ333
EF0202582|2014-07-31 14:35|No Valid Permit Displayed|Devaney South|CA 6RCC290
EF0303581|2014-07-31 14:36|Parking in Unauthorized Area|North Stadium|NE TEF658
EF0503664|2014-07-31 14:36|Parking in Unauthorized Area|North Stadium|NE RSJ755
EF0503665|2014-07-31 14:36|Parking in Unauthorized Area|North Stadium|NE TMN332
EF0202583|2014-07-31 14:37|No Valid Permit Displayed|Devaney South|NV 218XJE
EF0303582|2014-07-31 14:37|Parking in Unauthorized Area|North Stadium|CO 404SIB
EF0503666|2014-07-31 14:40|Expired Meter|North Stadium|NE 22D946
EF0303583|2014-07-31 14:40|Expired Meter|North Stadium|NE TMC623
EF0202584|2014-07-31 14:43|No Valid Permit Displayed|Court Street|OR 943FST
EF0803635|2014-07-31 14:53|No Valid Permit Displayed|Beadle South|FL P469KC
EF0803636|2014-07-31 14:58|No Valid Permit Displayed|19th Street/R-U Street|NE TDG653
EF0803637|2014-07-31 15:05|No Valid Permit Displayed|19th Street/R-U Street|NE 19-196
EF0404240|2014-07-31 15:40|Expired Meter|13th & R Lot|NE RRE783
EF0103375|2014-07-31 16:25|No Valid Permit Displayed|Loop|NE SEF590
EF0803638|2014-07-31 16:25|No Valid Permit Displayed|Loop|NE TGH408
EF0602839|2014-07-31 16:26|No Valid Permit Displayed|Inside Loop|NE SXX458
EF0602840|2014-07-31 16:28|No Valid Permit Displayed|Loop|MO YG5C7Y
EF0803639|2014-07-31 16:29|No Valid Permit Displayed|Inside Loop|NE 15AN50
EF0602841|2014-07-31 16:29|No Valid Permit Displayed|Loop|NE TGS999
EF0803640|2014-07-31 16:33|No Valid Permit Displayed|Inside Loop|NE SIF375
EF0103376|2014-07-31 16:39|No Valid Permit Displayed|Loop|NE TMS743
EF0103377|2014-07-31 16:43|No Valid Permit Displayed|Inside Loop|NE TIM985
EF0103378|2014-07-31 16:46|No Valid Permit Displayed|Inside Loop|NE SEM124
EF0404241|2014-07-31 16:47|Expired Meter|Sapp Drive|NE SCE708
EF0404242|2014-07-31 16:49|Expired Meter|Sapp Drive|NE TGW269
EF0404243|2014-07-31 16:50|Expired Meter|Sapp Drive|NE 24B922
EF0803641|2014-07-31 17:21|No Valid Permit Displayed|Court Street|NE TJV628
EF0602842|2014-08-01 07:41|Expired Meter|Hardin Hall|NE RUL749
EF0303584|2014-08-01 07:52|No Parking Area|Court Street|NE RWI208
EF0404244|2014-08-01 08:14|No Valid Permit Displayed|North Stadium|CA 5GCV887
EF0404245|2014-08-01 08:16|Expired Meter|North Stadium|IA SHWNTEL
EF0404246|2014-08-01 08:19|No Valid Permit Displayed|North Stadium|NE RVI788
EF0602843|2014-08-01 08:33|Expired Meter|Law College South|NE 6B6959
